tweet_id
1848622653881356772
1848619558321459328
1848617981896466783
1848609164844536210
1848595028509168042
1848594975472091606
1848556868181836013
1848491668116267500
1848491780020572700
1848491533844275472
1848479124190597198
1848478931017486723
1848476165024919945
1848475096240787631
1848468759700508992
1848467092116254998
1848465510062489649
1848463905778987124
1848441560800592074
1848441161968451871
1848440632735326280
1848400113170788770
1848398973368672444
1848398370219364400
1848398428570558700
1848397369550733497
1848378511720857718
1848375429008073034
1848373831045411278
1848371755347304826
1848369111530918235
1848358982324256800
1848363094306939000
1848362899804229641
1848362677602599322
1848361914700611978
1848355657277170005
1848353354121974029
1848350561734668542
1848348998672822495
1848346527040672096
1848326917214072872
1848252564128596015
1848249918936289319
1848248733856616551
1848243085467173305
1848240376676536822
1848239992138514825
1848239579662323921
1848200305596645450
1848195611574894752
1848193700909715686
1848192021141577755
1848185502291169306
1848185068985921683
1848184392394383592
1848184151855247446
1848181149840872000
1848183429009216000
1848182334538826182
1848181149840871866
1848167267005047019
1848153648104177784
1848153571918762273
1848152949136207875
1848152666989318605
1848151618962759900
1848151300820643855
1848151122571047156
1848150446646472942
1848150009461584060
1848149097313964358
1848147035607998575
1848145052951859606
1848140946342387982
1848140431235711227
1848139980436103336
1848139057039028524
1848138950822842663
1848138824796573960
1848138407391703114
1848138218673258875
1848137817739739328
1848134363059228908
1848133457781960710
1848132325797970004
1848131167226044561
1848130610075984164
1848130548746846276
1848129124285767737
1848127120410828829
1848127009375113386
1848126677865423301
1848125344450056691
1848114590481314040
1848114451376976216
1848114357861019703
1848113609651708137
1848113556551577982
1848112303587139667
1848075104317591627
1848069240030384435
1848067833306988594
1848055198494728496
1848054456551690713
1848047417116995984
1847912036962836937
1847911047656579180
1847910846711701958
1847910399976280096
1847909500839194999
1847908805016735754
1847908434089291975
1847908152697671791
1847907999760760855
1847907924846293154
1847907725843337319
1847903365113491760
1847902560750846168
1847861436778688990
1847856712914555100
1847860746627023000
1847855328722874781
1847855014158442665
1847854542714470893
1847854356105744666
1847853714213621895
1847853449183920626
1847852628232822915
1847851065682661594
1847850607614304438
1847787457141755957
1847785772646052348
1847785076165070922
1847781244408365517
1847780855462179019
1847777630650847361
1847777388551184860
1847777335707054465
1847777079435092222
1847776676220194836
1847776346811879685
1847775059823218967
1847773880192307605
1847773458437992684
1847772565718143342
1847771500763320827
1847771342042779692
1847771113369022592
1847770022963195976
1847769483957719052
1847764612747284592
1847762705505276140
